"No.","Time","Source","Destination","Protocol","Length","Info"
"28550","275.065027","OneplusT_f2:a1:d8","Apple_e7:90:af","802.11","198","Probe Response, SN=604, FN=0, Flags=........, BI=100, SSID=jamnik"
"28551","275.069611","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=...P...."
"28552","275.071157","OneplusT_f2:a1:d8","Apple_e7:90:af","802.11","198","Probe Response, SN=604, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28553","275.071657","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=...P...."
"28554","275.078827","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=...P...."
"28555","275.080898","OneplusT_f2:a1:d8","Apple_e7:90:af","802.11","198","Probe Response, SN=605, FN=0, Flags=........, BI=100, SSID=jamnik"
"28556","275.080874","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=...P...."
"28557","275.112091","","Motorola_50:b3:82 (2c:fd:ab:50:b3:82) (RA)","802.11","10","Acknowledgement, Flags=........"
"28558","275.123394","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2859, FN=0, Flags=........, BI=100, SSID=jamnik"
"28559","275.124928","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2859, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28560","275.126979","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2859, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28561","275.128508","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2859, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28562","275.130562","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2859, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28563","275.132099","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2859, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28564","275.134138","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2859, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28565","275.135681","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2859, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28566","275.167950","","HuaweiTe_30:a7:63 (a4:71:74:30:a7:63) (RA)","802.11","10","Acknowledgement, Flags=........"
"28567","275.175118","","HuaweiTe_30:a7:63 (a4:71:74:30:a7:63) (RA)","802.11","10","Acknowledgement, Flags=........"
"28568","275.179776","OneplusT_f2:a1:d8","e2:cb:9c:48:2c:39","802.11","198","Probe Response, SN=607, FN=0, Flags=........, BI=100, SSID=jamnik"
"28569","275.179754","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28570","275.209973","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2860, FN=0, Flags=........, BI=100, SSID=jamnik"
"28571","275.216126","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2860, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28572","275.216632","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28573","275.218174","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2861, FN=0, Flags=........, BI=100, SSID=jamnik"
"28574","275.290872","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28575","275.295998","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2862, FN=0, Flags=........, BI=100, SSID=jamnik"
"28576","275.296504","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28577","275.300608","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2863, FN=0, Flags=........, BI=100, SSID=jamnik"
"28578","275.300600","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28579","275.304185","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28580","275.314894","OneplusT_f2:a1:d8","Broadcast","ARP","60","Who has 192.168.43.137? Tell 192.168.43.1"
"28581","275.317503","OneplusT_f2:a1:d8","Google_8c:66:f2","802.11","198","Probe Response, SN=610, FN=0, Flags=........, BI=100, SSID=jamnik"
"28582","275.322081","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28583","275.324155","OneplusT_f2:a1:d8","Google_8c:66:f2","802.11","198","Probe Response, SN=610, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28584","275.325695","OneplusT_f2:a1:d8","Google_8c:66:f2","802.11","198","Probe Response, SN=610, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28585","275.328225","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28586","275.349216","","Sagemcom_5b:a7:86 (24:7f:20:5b:a7:86) (RA)","802.11","10","Acknowledgement, Flags=........"
"28587","275.361498","","Mediatek_52:42:be (00:0a:00:52:42:be) (RA)","802.11","10","Acknowledgement, Flags=........"
"28588","275.398395","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28589","275.399924","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2864, FN=0, Flags=........, BI=100, SSID=jamnik"
"28590","275.400443","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28591","275.401984","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2865, FN=0, Flags=........, BI=100, SSID=jamnik"
"28592","275.402490","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28593","275.480310","","HuaweiTe_91:18:1f (1c:67:58:91:18:1f) (RA)","802.11","10","Acknowledgement, Flags=........"
"28594","275.490549","","HuaweiTe_91:18:1f (1c:67:58:91:18:1f) (RA)","802.11","10","Acknowledgement, Flags=........"
"28595","275.566312","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28596","275.568385","OneplusT_f2:a1:d8","SamsungE_3d:b2:54","802.11","198","Probe Response, SN=613, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28597","275.570433","OneplusT_f2:a1:d8","SamsungE_3d:b2:54","802.11","198","Probe Response, SN=613, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28598","275.572456","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28599","275.574529","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2866, FN=0, Flags=........, BI=100, SSID=jamnik"
"28600","275.576059","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2866, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28601","275.578113","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2866, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28602","275.579649","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2866, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28603","275.581658","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2866, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28604","275.583233","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2866, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28605","275.584769","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2866, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28606","275.586816","OneplusT_f2:a1:d8","Motorola_6d:cd:8c","802.11","175","Probe Response, SN=2866, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28607","275.592443","OneplusT_f2:a1:d8","SamsungE_3d:b2:54","802.11","198","Probe Response, SN=614, FN=0, Flags=........, BI=100, SSID=jamnik"
"28608","275.600101","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28609","275.602177","OneplusT_f2:a1:d8","SamsungE_3d:b2:54","802.11","198","Probe Response, SN=614, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28610","275.602150","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28611","275.617025","OneplusT_f2:a1:d8","Google_b6:bd:b3","802.11","198","Probe Response, SN=616, FN=0, Flags=........, BI=100, SSID=jamnik"
"28612","275.617503","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28613","275.666691","OneplusT_f2:a1:d8","SamsungE_3d:b2:54","802.11","198","Probe Response, SN=617, FN=0, Flags=........, BI=100, SSID=jamnik"
"28614","275.666662","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28615","275.685634","OneplusT_f2:a1:d8","SamsungE_3d:b2:54","802.11","198","Probe Response, SN=618, FN=0, Flags=........, BI=100, SSID=jamnik"
"28616","275.687683","OneplusT_f2:a1:d8","SamsungE_3d:b2:54","802.11","198","Probe Response, SN=618, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28617","275.687653","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28618","275.700440","","CompalBr_c8:00:0c (38:43:7d:c8:00:0c) (RA)","802.11","10","Acknowledgement, Flags=........"
"28619","275.715800","","CompalBr_c8:00:0c (38:43:7d:c8:00:0c) (RA)","802.11","10","Acknowledgement, Flags=........"
"28620","275.727580","","HuaweiTe_91:18:1f (1c:67:58:91:18:1f) (RA)","802.11","10","Acknowledgement, Flags=........"
"28621","275.729112","","CompalBr_c8:00:0c (38:43:7d:c8:00:0c) (RA)","802.11","10","Acknowledgement, Flags=........"
"28622","275.737820","","HuaweiTe_91:18:1f (1c:67:58:91:18:1f) (RA)","802.11","10","Acknowledgement, Flags=........"
"28623","275.778785","","HuaweiTe_91:18:1f (1c:67:58:91:18:1f) (RA)","802.11","10","Acknowledgement, Flags=........"
"28624","275.790050","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28625","275.804898","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28626","276.088588","192.168.43.152","35.186.249.84","TCP","86","[TCP Keep-Alive] 48054  >  80 [ACK] Seq=397 Ack=25246 Win=81920 Len=0 TSval=1954978274 TSecr=3707492129"
"28627","276.089077","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28628","276.089611","192.168.43.152","152.199.20.178","TCP","74","[TCP Keep-Alive] 33768  >  80 [ACK] Seq=4923 Ack=18848 Win=528 Len=0"
"28629","276.090119","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28630","276.091147","192.168.43.152","152.199.20.178","TCP","74","[TCP Keep-Alive] 33764  >  80 [ACK] Seq=4898 Ack=9916 Win=390 Len=0"
"28631","276.091126","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28632","276.092171","192.168.43.152","152.199.20.178","TCP","74","[TCP Keep-Alive] 33702  >  80 [ACK] Seq=7369 Ack=122120 Win=185856 Len=0"
"28633","276.092661","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28634","276.102355","Tp-LinkT_41:70:6e (ac:84:c6:41:70:6e) (TA)","Mediatek_52:42:be (00:0a:00:52:42:be) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"28635","276.103384","","Mediatek_52:42:be (00:0a:00:52:42:be) (RA)","802.11","10","Acknowledgement, Flags=........"
"28636","276.176187","152.199.20.178","192.168.43.152","TCP","74","[TCP Keep-Alive ACK] 80  >  33704 [ACK] Seq=52502 Ack=7251 Win=314 Len=0"
"28637","276.176200","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (TA)","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"28638","276.184892","152.199.20.178","192.168.43.152","TCP","74","[TCP Keep-Alive ACK] 80  >  33702 [ACK] Seq=122120 Ack=7370 Win=315 Len=0"
"28639","276.184892","152.199.20.178","192.168.43.152","TCP","74","[TCP Keep-Alive ACK] 80  >  33764 [ACK] Seq=9916 Ack=4899 Win=156160 Len=0"
"28640","276.184892","152.199.20.178","192.168.43.152","TCP","74","[TCP Keep-Alive ACK] 80  >  33768 [ACK] Seq=18848 Ack=4924 Win=156160 Len=0"
"28641","276.184904","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (TA)","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"28642","276.285767","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28643","276.306200","","Mediatek_52:42:be (00:0a:00:52:42:be) (RA)","802.11","10","Acknowledgement, Flags=........"
"28644","276.339020","OneplusT_f2:a1:d8","Broadcast","ARP","60","Who has 192.168.43.137? Tell 192.168.43.1"
"28645","276.346670","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28646","276.348716","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28647","276.350797","OneplusT_f2:a1:d8","aa:68:88:2f:21:44","802.11","198","Probe Response, SN=626, FN=0, Flags=........, BI=100, SSID=jamnik"
"28648","276.350764","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28649","276.370766","OneplusT_f2:a1:d8","aa:68:88:2f:21:44","802.11","198","Probe Response, SN=627, FN=0, Flags=........, BI=100, SSID=jamnik"
"28650","276.370732","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28651","276.373293","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28652","276.377934","OneplusT_f2:a1:d8","Google_84:91:7c","802.11","198","Probe Response, SN=628, FN=0, Flags=........, BI=100, SSID=jamnik"
"28653","276.379470","OneplusT_f2:a1:d8","Google_84:91:7c","802.11","198","Probe Response, SN=628, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28654","276.381518","OneplusT_f2:a1:d8","Google_84:91:7c","802.11","198","Probe Response, SN=628, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28655","276.390736","OneplusT_f2:a1:d8","aa:68:88:2f:21:44","802.11","198","Probe Response, SN=629, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28656","276.394793","","HuaweiTe_91:18:1f (1c:67:58:91:18:1f) (RA)","802.11","10","Acknowledgement, Flags=........"
"28657","276.413737","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28658","276.433190","","HuaweiTe_91:18:1f (1c:67:58:91:18:1f) (RA)","802.11","10","Acknowledgement, Flags=........"
"28659","276.438822","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28660","276.443430","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28661","276.467486","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28662","276.485455","OneplusT_f2:a1:d8","Google_8d:2c:e0","802.11","198","Probe Response, SN=631, FN=0, Flags=........, BI=100, SSID=jamnik"
"28663","276.490016","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28664","276.492625","OneplusT_f2:a1:d8","Google_8d:2c:e0","802.11","198","Probe Response, SN=631, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28665","276.493628","OneplusT_f2:a1:d8","Google_8d:2c:e0","802.11","198","Probe Response, SN=631, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28666","276.493598","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28667","276.498201","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28668","276.597584","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28669","276.598603","192.168.43.152","216.58.215.66","TCP","86","[TCP Keep-Alive] 50042  >  80 [ACK] Seq=347 Ack=337 Win=30336 Len=0 TSval=3741159822 TSecr=116433223"
"28670","276.598608","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28671","276.645702","152.199.20.178","192.168.43.152","TCP","74","[TCP Dup ACK 23527#4] [TCP ACKed unseen segment] 80  >  33706 [ACK] Seq=169517 Ack=8549 Win=320 Len=0"
"28672","276.645704","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (TA)","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"28673","276.646726","152.199.20.178","192.168.43.152","TCP","74","[TCP Dup ACK 23551#3] [TCP ACKed unseen segment] 80  >  33766 [ACK] Seq=78836 Ack=6164 Win=158720 Len=0"
"28674","276.646728","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (TA)","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"28675","276.652872","216.58.215.66","192.168.43.152","TCP","86","[TCP Keep-Alive ACK] 80  >  50042 [ACK] Seq=337 Ack=348 Win=61440 Len=0 TSval=116443453 TSecr=3741078187"
"28676","276.652873","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (TA)","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"28677","276.727623","13.94.211.113","192.168.43.152","TLSv1.2","139","Application Data"
"28678","276.727625","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (TA)","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"28679","276.728653","192.168.43.152","13.94.211.113","TLSv1.2","139","Application Data"
"28680","276.728657","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28681","276.743449","","Mediatek_52:42:be (00:0a:00:52:42:be) (RA)","802.11","10","Acknowledgement, Flags=........"
"28682","276.806480","OneplusT_f2:a1:d8","aa:68:88:2f:21:44","802.11","198","Probe Response, SN=635, FN=0, Flags=........, BI=100, SSID=jamnik"
"28683","276.808530","OneplusT_f2:a1:d8","aa:68:88:2f:21:44","802.11","198","Probe Response, SN=635, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28684","276.810577","OneplusT_f2:a1:d8","aa:68:88:2f:21:44","802.11","198","Probe Response, SN=635, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28685","276.810531","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28686","276.817190","","Tp-LinkT_b9:3e:16 (b0:48:7a:b9:3e:16) (RA)","802.11","10","Acknowledgement, Flags=........"
"28687","276.820305","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=636, FN=0, Flags=........, BI=100, SSID=jamnik"
"28688","276.821840","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=636, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28689","276.823889","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=636, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28690","276.825382","","Tp-LinkT_b9:3e:16 (b0:48:7a:b9:3e:16) (RA)","802.11","10","Acknowledgement, Flags=........"
"28691","276.830032","OneplusT_f2:a1:d8","aa:68:88:2f:21:44","802.11","198","Probe Response, SN=637, FN=0, Flags=........, BI=100, SSID=jamnik"
"28692","276.832080","OneplusT_f2:a1:d8","aa:68:88:2f:21:44","802.11","198","Probe Response, SN=637, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28693","276.833617","OneplusT_f2:a1:d8","aa:68:88:2f:21:44","802.11","198","Probe Response, SN=637, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28694","276.835665","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=638, FN=0, Flags=........, BI=100, SSID=jamnik"
"28695","276.839760","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=638, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28696","276.841803","IntelCor_61:ab:a7","OneplusT_f2:a1:d8","802.11","26","QoS Null function (No data), SN=0, FN=0, Flags=...P...T"
"28697","276.842320","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28698","276.881687","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=640, FN=0, Flags=........, BI=100, SSID=jamnik"
"28699","276.883793","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=640, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28700","276.890961","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=640, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28701","276.893010","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=641, FN=0, Flags=........, BI=100, SSID=jamnik"
"28702","276.895059","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=641, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28703","276.896593","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=641, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28704","276.900154","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=642, FN=0, Flags=........, BI=100, SSID=jamnik"
"28705","276.901714","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=642, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28706","276.903701","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=642, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28707","276.922156","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28708","276.925740","","06:18:d6:cd:85:02 (06:18:d6:cd:85:02) (RA)","802.11","10","Acknowledgement, Flags=........"
"28709","276.929874","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=644, FN=0, Flags=........, BI=100, SSID=jamnik"
"28710","276.929835","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28711","276.932395","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28712","276.934956","","HuaweiTe_5b:82:2c (14:9d:09:5b:82:2c) (RA)","802.11","10","Acknowledgement, Flags=........"
"28713","276.939573","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=645, FN=0, Flags=........, BI=100, SSID=jamnik"
"28714","276.939564","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28715","276.946200","","Mediatek_52:42:be (00:0a:00:52:42:be) (RA)","802.11","10","Acknowledgement, Flags=........"
"28716","276.951339","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28717","276.953427","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=647, FN=0, Flags=........, BI=100, SSID=jamnik"
"28718","276.953388","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28719","276.955978","IntelCor_61:ab:a7","OneplusT_f2:a1:d8","802.11","26","QoS Null function (No data), SN=0, FN=0, Flags=.......T"
"28720","276.955986","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28721","276.959571","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=648, FN=0, Flags=........, BI=100, SSID=jamnik"
"28722","276.960043","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"28723","276.962091","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"28724","276.964651","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"28725","276.967210","","Sagemcom_5b:a7:88 (24:7f:20:5b:a7:88) (RA)","802.11","10","Acknowledgement, Flags=........"
"28726","276.985171","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=649, FN=0, Flags=........, BI=100, SSID=jamnik"
"28727","276.995410","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=649, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28728","277.005139","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=650, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28729","277.006674","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=650, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28730","277.056795","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=652, FN=0, Flags=........, BI=100, SSID=jamnik"
"28731","277.058898","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=652, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"28732","277.065041","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=652, FN=0, Flags=....R..., BI=100, SSID=jamnik"
